# Weekly rubella cases in Ontario Canada; 1924-89,,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,,
# The first publication that made use of this data file was: C. T. Bauch and D. J. D. Earn (2003) 'Transients and Attractors in Epidemics' Proceedings of the Royal Society of London Series B 270:1573-1578,,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,,
year,month,day,numdate,cases
1958,10,11,1958.7781,4
1958,10,18,1958.7973,19
1958,10,25,1958.8164,25
1958,11,1,1958.8356,18
1958,11,8,1958.8548,18
1958,11,15,1958.8740,33
1958,11,22,1958.8932,39
1958,11,29,1958.9123,25
1958,12,6,1958.9315,45
1958,12,13,1958.9507,26
1958,12,20,1958.9699,38
1958,12,27,1958.9890,29
1959,1,3,1959.0082,39
1959,1,10,1959.0274,57
1959,1,17,1959.0466,54
1959,1,24,1959.0658,93
1959,1,31,1959.0849,55
1959,2,7,1959.1041,58
1959,2,14,1959.1233,114
1959,2,21,1959.1425,71
1959,2,28,1959.1616,97
1959,3,7,1959.1808,115
1959,3,14,1959.2000,79
1959,3,21,1959.2192,104
1959,3,28,1959.2384,84
1959,4,4,1959.2575,62
1959,4,11,1959.2767,95
1959,4,18,1959.2959,65
1959,4,25,1959.3151,107
1959,5,2,1959.3342,124
1959,5,9,1959.3534,88
1959,5,16,1959.3726,107
1959,5,23,1959.3918,161
1959,5,30,1959.4110,198
1959,6,6,1959.4301,193
1959,6,13,1959.4493,183
1959,6,20,1959.4685,120
1959,6,27,1959.4877,46
1959,7,4,1959.5068,84
1959,7,11,1959.5260,17
1959,7,18,1959.5452,15
1959,7,25,1959.5644,16
1959,8,1,1959.5836,9
1959,8,8,1959.6027,13
1959,8,15,1959.6219,15
1959,8,22,1959.6411,16
1959,8,29,1959.6603,20
1959,9,5,1959.6795,5
1959,9,12,1959.6986,11
1959,9,19,1959.7178,20
1959,9,26,1959.7370,5
1959,10,3,1959.7562,3
1959,10,10,1959.7753,6
1959,10,17,1959.7945,5
1959,10,24,1959.8137,11
1959,10,31,1959.8329,10
1959,11,7,1959.8521,13
1959,11,14,1959.8712,24
1959,11,21,1959.8904,8
1959,11,28,1959.9096,30
1959,12,5,1959.9288,29
1959,12,12,1959.9479,17
1959,12,19,1959.9671,13
1959,12,26,1959.9863,36
1960,1,2,1960.0055,26
1960,1,9,1960.0247,21
1960,1,16,1960.0438,53
1960,1,23,1960.0630,64
1960,1,30,1960.0822,77
1960,2,6,1960.1014,94
1960,2,13,1960.1205,86
1960,2,20,1960.1397,87
1960,2,27,1960.1589,60
1960,3,5,1960.1781,132
1960,3,12,1960.1973,55
1960,3,19,1960.2164,150
1960,3,26,1960.2356,112
1960,4,2,1960.2548,180
1960,4,9,1960.2740,87
1960,4,16,1960.2932,113
1960,4,23,1960.3123,67
1960,4,30,1960.3315,193
1960,5,7,1960.3507,164
1960,5,14,1960.3699,167
1960,5,21,1960.3890,213
1960,5,28,1960.4082,174
1960,6,4,1960.4274,273
1960,6,11,1960.4466,208
1960,6,18,1960.4658,153
1960,6,25,1960.4849,86
1960,7,2,1960.5041,78
1960,7,9,1960.5233,33
1960,7,16,1960.5425,24
1960,7,23,1960.5616,22
1960,7,30,1960.5808,11
1960,8,6,1960.6000,13
1960,8,13,1960.6192,12
1960,8,20,1960.6384,12
1960,8,27,1960.6575,10
1960,9,3,1960.6767,16
1960,9,10,1960.6959,5
1960,9,17,1960.7151,8
1960,9,24,1960.7342,15
1960,10,1,1960.7534,13
1960,10,8,1960.7726,17
1960,10,15,1960.7918,7
1960,10,22,1960.8110,13
1960,10,29,1960.8301,22
1960,11,5,1960.8493,16
1960,11,12,1960.8685,14
1960,11,19,1960.8877,14
1960,11,26,1960.9068,14
1960,12,3,1960.9260,25
1960,12,10,1960.9452,41
1960,12,17,1960.9644,16
1960,12,24,1960.9836,37
1960,12,31,1961.0027,12
1961,1,7,1961.0192,38
1961,1,14,1961.0384,54
1961,1,21,1961.0575,49
1961,1,28,1961.0767,56
1961,2,4,1961.0959,66
1961,2,11,1961.1151,86
1961,2,18,1961.1342,103
1961,2,25,1961.1534,66
1961,3,4,1961.1726,277
1961,3,11,1961.1918,119
1961,3,18,1961.2110,93
1961,3,25,1961.2301,146
1961,4,1,1961.2493,141
1961,4,8,1961.2685,79
1961,4,15,1961.2877,127
1961,4,22,1961.3068,228
1961,4,29,1961.3260,167
1961,5,6,1961.3452,292
1961,5,13,1961.3644,235
1961,5,20,1961.3836,298
1961,5,27,1961.4027,187
1961,6,3,1961.4219,227
1961,6,10,1961.4411,239
1961,6,17,1961.4603,297
1961,6,24,1961.4795,172
1961,7,1,1961.4986,147
1961,7,8,1961.5178,67
1961,7,15,1961.5370,107
1961,7,22,1961.5562,57
1961,7,29,1961.5753,46
1961,8,5,1961.5945,29
1961,8,12,1961.6137,29
1961,8,19,1961.6329,22
1961,8,26,1961.6521,25
1961,9,2,1961.6712,22
1961,9,9,1961.6904,56
1961,9,16,1961.7096,37
1961,9,23,1961.7288,13
1961,9,30,1961.7479,38
1961,10,7,1961.7671,28
1961,10,14,1961.7863,16
1961,10,21,1961.8055,19
1961,10,28,1961.8247,18
1961,11,4,1961.8438,12
1961,11,11,1961.8630,50
1961,11,18,1961.8822,18
1961,11,25,1961.9014,20
1961,12,2,1961.9205,26
1961,12,9,1961.9397,30
1961,12,16,1961.9589,6
1961,12,23,1961.9781,82
1961,12,30,1961.9973,29
1962,1,6,1962.0164,87
1962,1,13,1962.0356,96
1962,1,20,1962.0548,80
1962,1,27,1962.0740,147
1962,2,3,1962.0932,128
1962,2,10,1962.1123,162
1962,2,17,1962.1315,92
1962,2,24,1962.1507,106
1962,3,3,1962.1699,559
1962,3,10,1962.1890,162
1962,3,17,1962.2082,152
1962,3,24,1962.2274,191
1962,3,31,1962.2466,334
1962,4,7,1962.2658,114
1962,4,14,1962.2849,214
1962,4,21,1962.3041,179
1962,4,28,1962.3233,146
1962,5,5,1962.3425,409
1962,5,12,1962.3616,287
1962,5,19,1962.3808,288
1962,5,26,1962.4000,315
1962,6,2,1962.4192,400
1962,6,9,1962.4384,616
1962,6,16,1962.4575,308
1962,6,23,1962.4767,203
1962,6,30,1962.4959,116
1962,7,7,1962.5151,387
1962,7,14,1962.5342,35
1962,7,21,1962.5534,30
1962,7,28,1962.5726,17
1962,8,4,1962.5918,21
1962,8,11,1962.6110,29
1962,8,18,1962.6301,30
1962,8,25,1962.6493,25
1962,9,1,1962.6685,21
1962,9,8,1962.6877,41
1962,9,15,1962.7068,36
1962,9,22,1962.7260,40
1962,9,29,1962.7452,33
1962,10,6,1962.7644,12
1962,10,13,1962.7836,38
1962,10,20,1962.8027,33
1962,10,27,1962.8219,30
1962,11,3,1962.8411,43
1962,11,10,1962.8603,51
1962,11,17,1962.8795,25
1962,11,24,1962.8986,46
1962,12,1,1962.9178,32
1962,12,8,1962.9370,82
1962,12,15,1962.9562,96
1962,12,22,1962.9753,51
1962,12,29,1962.9945,55
1963,1,5,1963.0137,69
1963,1,12,1963.0329,71
1963,1,19,1963.0521,118
1963,1,26,1963.0712,125
1963,2,2,1963.0904,180
1963,2,9,1963.1096,139
1963,2,16,1963.1288,160
1963,2,23,1963.1479,163
1963,3,2,1963.1671,116
1963,3,9,1963.1863,149
1963,3,16,1963.2055,255
1963,3,23,1963.2247,172
1963,3,30,1963.2438,255
1963,4,6,1963.2630,170
1963,4,13,1963.2822,204
1963,4,20,1963.3014,131
1963,4,27,1963.3205,96
1963,5,4,1963.3397,134
1963,5,11,1963.3589,118
1963,5,18,1963.3781,152
1963,5,25,1963.3973,181
1963,6,1,1963.4164,220
1963,6,8,1963.4356,366
1963,6,15,1963.4548,166
1963,6,22,1963.4740,190
1963,6,29,1963.4932,148
1963,7,6,1963.5123,47
1963,7,13,1963.5315,107
1963,7,20,1963.5507,20
1963,7,27,1963.5699,49
1963,8,3,1963.5890,33
1963,8,10,1963.6082,35
1963,8,17,1963.6274,13
1963,8,24,1963.6466,12
1963,8,31,1963.6658,17
1963,9,7,1963.6849,22
1963,9,14,1963.7041,19
1963,9,21,1963.7233,32
1963,9,28,1963.7425,21
1963,10,5,1963.7616,38
1963,10,12,1963.7808,37
1963,10,19,1963.8000,36
1963,10,26,1963.8192,50
1963,11,2,1963.8384,24
1963,11,9,1963.8575,46
1963,11,16,1963.8767,51
1963,11,23,1963.8959,67
1963,11,30,1963.9151,95
1963,12,7,1963.9342,120
1963,12,14,1963.9534,119
1963,12,21,1963.9726,74
1963,12,28,1963.9918,64
1964,1,4,1964.0110,133
1964,1,11,1964.0301,171
1964,1,18,1964.0493,216
1964,1,25,1964.0685,157
1964,2,1,1964.0877,229
1964,2,8,1964.1068,255
1964,2,15,1964.1260,212
1964,2,22,1964.1452,266
1964,2,29,1964.1644,309
1964,3,7,1964.1836,354
1964,3,14,1964.2027,340
1964,3,21,1964.2219,424
1964,3,28,1964.2411,372
1964,4,4,1964.2603,408
1964,4,11,1964.2795,442
1964,4,18,1964.2986,561
1964,4,25,1964.3178,428
1964,5,2,1964.3370,713
1964,5,9,1964.3562,586
1964,5,16,1964.3753,514
1964,5,23,1964.3945,563
1964,5,30,1964.4137,449
1964,6,6,1964.4329,523
1964,6,13,1964.4521,359
1964,6,20,1964.4712,486
1964,6,27,1964.4904,414
1964,7,4,1964.5096,334
1964,7,11,1964.5288,115
1964,7,18,1964.5479,64
1964,7,25,1964.5671,61
1964,8,1,1964.5863,26
1964,8,8,1964.6055,22
1964,8,15,1964.6247,16
1964,8,22,1964.6438,13
1964,8,29,1964.6630,30
1964,9,5,1964.6822,10
1964,9,12,1964.7014,21
1964,9,19,1964.7205,22
1964,9,26,1964.7397,24
1964,10,3,1964.7589,23
1964,10,10,1964.7781,16
1964,10,17,1964.7973,22
1964,10,24,1964.8164,31
1964,10,31,1964.8356,47
1964,11,7,1964.8548,45
1964,11,14,1964.8740,42
1964,11,21,1964.8932,63
1964,11,28,1964.9123,75
1964,12,5,1964.9315,72
1964,12,12,1964.9507,81
1964,12,19,1964.9699,55
1964,12,26,1964.9890,62
1965,1,2,1965.0055,47
1965,1,9,1965.0247,106
1965,1,16,1965.0438,69
1965,1,23,1965.0630,105
1965,1,30,1965.0822,146
1965,2,6,1965.1014,345
1965,2,13,1965.1205,144
1965,2,20,1965.1397,221
1965,2,27,1965.1589,205
1965,3,6,1965.1781,667
1965,3,13,1965.1973,323
1965,3,20,1965.2164,219
1965,3,27,1965.2356,351
1965,4,3,1965.2548,1209
1965,4,10,1965.2740,322
1965,4,17,1965.2932,302
1965,4,24,1965.3123,155
1965,5,1,1965.3315,297
1965,5,8,1965.3507,758
1965,5,15,1965.3699,290
1965,5,22,1965.3890,255
1965,5,29,1965.4082,341
1965,6,5,1965.4274,692
1965,6,12,1965.4466,308
1965,6,19,1965.4658,212
1965,6,26,1965.4849,104
1965,7,3,1965.5041,352
1965,7,10,1965.5233,88
1965,7,17,1965.5425,36
1965,7,24,1965.5616,30
1965,7,31,1965.5808,16
1965,8,7,1965.6000,23
1965,8,14,1965.6192,21
1965,8,21,1965.6384,11
1965,8,28,1965.6575,9
1965,9,4,1965.6767,11
1965,9,11,1965.6959,29
1965,9,18,1965.7151,21
1965,9,25,1965.7342,34
1965,10,2,1965.7534,51
1965,10,9,1965.7726,22
1965,10,16,1965.7918,16
1965,10,23,1965.8110,15
1965,10,30,1965.8301,29
1965,11,6,1965.8493,29
1965,11,13,1965.8685,36
1965,11,20,1965.8877,29
1965,11,27,1965.9068,50
1965,12,4,1965.9260,53
1965,12,11,1965.9452,46
1965,12,18,1965.9644,45
1965,12,25,1965.9836,67
1966,1,1,1966.0027,51
1966,1,8,1966.0219,104
1966,1,15,1966.0411,98
1966,1,22,1966.0603,98
1966,1,29,1966.0795,166
1966,2,5,1966.0986,130
1966,2,12,1966.1178,256
1966,2,19,1966.1370,210
1966,2,26,1966.1562,220
1966,3,5,1966.1753,158
1966,3,12,1966.1945,369
1966,3,19,1966.2137,160
1966,3,26,1966.2329,364
1966,4,2,1966.2521,201
1966,4,9,1966.2712,268
1966,4,16,1966.2904,203
1966,4,23,1966.3096,216
1966,4,30,1966.3288,367
1966,5,7,1966.3479,294
1966,5,14,1966.3671,336
1966,5,21,1966.3863,241
1966,5,28,1966.4055,290
1966,6,4,1966.4247,359
1966,6,11,1966.4438,383
1966,6,18,1966.4630,207
1966,6,25,1966.4822,252
1966,7,2,1966.5014,165
1966,7,9,1966.5205,106
1966,7,16,1966.5397,42
1966,7,23,1966.5589,19
1966,7,30,1966.5781,31
1966,8,6,1966.5973,12
1966,8,13,1966.6164,19
1966,8,20,1966.6356,7
1966,8,27,1966.6548,17
1966,9,3,1966.6740,20
1966,9,10,1966.6932,6
1966,9,17,1966.7123,23
1966,9,24,1966.7315,12
1966,10,1,1966.7507,23
1966,10,8,1966.7699,27
1966,10,15,1966.7890,19
1966,10,22,1966.8082,23
1966,10,29,1966.8274,34
1966,11,5,1966.8466,24
1966,11,12,1966.8658,54
1966,11,19,1966.8849,21
1966,11,26,1966.9041,42
1966,12,3,1966.9233,55
1966,12,10,1966.9425,37
1966,12,17,1966.9616,61
1966,12,24,1966.9808,112
1966,12,31,1967.0000,24
1967,1,7,1967.0192,98
1967,1,14,1967.0384,75
1967,1,21,1967.0575,95
1967,1,28,1967.0767,69
1967,2,4,1967.0959,245
1967,2,11,1967.1151,58
1967,2,18,1967.1342,77
1967,2,25,1967.1534,70
1967,3,4,1967.1726,180
1967,3,11,1967.1918,145
1967,3,18,1967.2110,92
1967,3,25,1967.2301,74
1967,4,1,1967.2493,124
1967,4,8,1967.2685,82
1967,4,15,1967.2877,68
1967,4,22,1967.3068,113
1967,4,29,1967.3260,124
1967,5,6,1967.3452,190
1967,5,13,1967.3644,161
1967,5,20,1967.3836,153
1967,5,27,1967.4027,109
1967,6,3,1967.4219,113
1967,6,10,1967.4411,254
1967,6,17,1967.4603,154
1967,6,24,1967.4795,120
1967,7,1,1967.4986,111
1967,7,8,1967.5178,90
1967,7,15,1967.5370,53
1967,7,22,1967.5562,13
1967,7,29,1967.5753,13
1967,8,5,1967.5945,23
1967,8,12,1967.6137,16
1967,8,19,1967.6329,4
1967,8,26,1967.6521,7
1967,9,2,1967.6712,4
1967,9,9,1967.6904,6
1967,9,16,1967.7096,24
1967,9,23,1967.7288,18
1967,9,30,1967.7479,13
1967,10,7,1967.7671,13
1967,10,14,1967.7863,31
1967,10,21,1967.8055,11
1967,10,28,1967.8247,28
1967,11,4,1967.8438,22
1967,11,11,1967.8630,29
1967,11,18,1967.8822,24
1967,11,25,1967.9014,17
1967,12,2,1967.9205,20
1967,12,9,1967.9397,54
1967,12,16,1967.9589,23
1967,12,23,1967.9781,13
1967,12,30,1967.9973,40
1968,1,6,1968.0164,38
1968,1,13,1968.0356,47
1968,1,20,1968.0548,46
1968,1,27,1968.0740,52
1968,2,3,1968.0932,121
1968,2,10,1968.1123,57
1968,2,17,1968.1315,107
1968,2,24,1968.1507,85
1968,3,2,1968.1699,100
1968,3,9,1968.1890,199
1968,3,16,1968.2082,91
1968,3,23,1968.2274,113
1968,3,30,1968.2466,60
1968,4,6,1968.2658,180
1968,4,13,1968.2849,118
1968,4,20,1968.3041,247
1968,4,27,1968.3233,145
1968,5,4,1968.3425,197
1968,5,11,1968.3616,114
1968,5,18,1968.3808,156
1968,5,25,1968.4000,168
1968,6,1,1968.4192,274
1968,6,8,1968.4384,192
1968,6,15,1968.4575,150
1968,6,22,1968.4767,144
1968,6,29,1968.4959,223
1968,7,6,1968.5151,98
1968,7,13,1968.5342,33
1968,7,20,1968.5534,64
1968,7,27,1968.5726,30
1968,8,3,1968.5918,13
1968,8,10,1968.6110,6
1968,8,17,1968.6301,37
1968,8,24,1968.6493,40
1968,8,31,1968.6685,9
1968,9,7,1968.6877,7
1968,9,14,1968.7068,8
1968,9,21,1968.7260,18
1968,9,28,1968.7452,16
1968,10,5,1968.7644,34
1968,10,12,1968.7836,9
1968,10,19,1968.8027,9
1968,10,26,1968.8219,18
1968,11,2,1968.8411,36
1968,11,9,1968.8603,12
1968,11,16,1968.8795,48
1968,11,23,1968.8986,68
1968,11,30,1968.9178,57
1968,12,7,1968.9370,35
1968,12,14,1968.9562,70
1968,12,21,1968.9753,52
1968,12,28,1968.9945,43
1969,1,4,1969.0110,21
1969,1,11,1969.0301,33
1969,1,18,1969.0493,53
1969,1,25,1969.0685,44
1969,2,1,1969.0877,82
1969,2,8,1969.1068,163
1969,2,15,1969.1260,94
1969,2,22,1969.1452,105
1969,3,1,1969.1644,122
1969,3,8,1969.1836,126
1969,3,15,1969.2027,126
1969,3,22,1969.2219,63
1969,3,29,1969.2411,113
1969,4,5,1969.2603,315
1969,4,12,1969.2795,237
1969,4,19,1969.2986,188
1969,4,26,1969.3178,234
1969,5,3,1969.3370,124
1969,5,10,1969.3562,476
1969,5,17,1969.3753,236
1969,5,24,1969.3945,215
1969,5,31,1969.4137,243
1969,6,7,1969.4329,303
1969,6,14,1969.4521,288
1969,6,21,1969.4712,205
1969,6,28,1969.4904,179
1969,7,5,1969.5096,283
1969,7,12,1969.5288,114
1969,7,19,1969.5479,111
1969,7,26,1969.5671,25
1969,8,2,1969.5863,29
1969,8,9,1969.6055,11
1969,8,16,1969.6247,13
1969,8,23,1969.6438,12
1969,8,30,1969.6630,8
1969,9,6,1969.6822,14
1969,9,13,1969.7014,18
1969,9,20,1969.7205,11
1969,9,27,1969.7397,13
1969,10,4,1969.7589,11
1969,10,11,1969.7781,11
1969,10,18,1969.7973,22
1969,10,25,1969.8164,15
1969,11,1,1969.8356,49
1969,11,8,1969.8548,28
1969,11,15,1969.8740,60
1969,11,22,1969.8932,25
1969,11,29,1969.9123,40
1969,12,6,1969.9315,40
1969,12,13,1969.9507,79
1969,12,20,1969.9699,64
1969,12,27,1969.9890,62
1970,1,3,1970.0082,0
1970,1,10,1970.0274,0
1970,1,17,1970.0466,0
1970,1,24,1970.0658,0
1970,1,31,1970.0849,0
1970,2,7,1970.1041,0
1970,2,14,1970.1233,0
1970,2,21,1970.1425,0
1970,2,28,1970.1616,0
1970,3,7,1970.1808,0
1970,3,14,1970.2000,0
1970,3,21,1970.2192,0
1970,3,28,1970.2384,0
1970,4,4,1970.2575,0
1970,4,11,1970.2767,0
1970,4,18,1970.2959,0
1970,4,25,1970.3151,0
1970,5,2,1970.3342,0
1970,5,9,1970.3534,0
1970,5,16,1970.3726,0
1970,5,23,1970.3918,0
1970,5,30,1970.4110,0
1970,6,6,1970.4301,0
1970,6,13,1970.4493,0
1970,6,20,1970.4685,0
1970,6,27,1970.4877,0
1970,7,4,1970.5068,0
1970,7,11,1970.5260,0
1970,7,18,1970.5452,0
1970,7,25,1970.5644,0
1970,8,1,1970.5836,0
1970,8,8,1970.6027,0
1970,8,15,1970.6219,0
1970,8,22,1970.6411,0
1970,8,29,1970.6603,0
1970,9,5,1970.6795,0
1970,9,12,1970.6986,0
1970,9,19,1970.7178,0
1970,9,26,1970.7370,0
1970,10,3,1970.7562,0
1970,10,10,1970.7753,0
1970,10,17,1970.7945,0
1970,10,24,1970.8137,0
1970,10,31,1970.8329,0
1970,11,7,1970.8521,0
1970,11,14,1970.8712,0
1970,11,21,1970.8904,0
1970,11,28,1970.9096,0
1970,12,5,1970.9288,0
1970,12,12,1970.9479,0
1970,12,19,1970.9671,0
1970,12,26,1970.9863,0
1971,1,9,1971.0247,31
1971,1,16,1971.0438,38
1971,1,23,1971.0630,41
1971,1,30,1971.0822,35
1971,2,6,1971.1014,21
1971,2,13,1971.1205,25
1971,2,20,1971.1397,52
1971,2,27,1971.1589,20
1971,3,6,1971.1781,91
1971,3,13,1971.1973,69
1971,3,20,1971.2164,59
1971,3,27,1971.2356,20
1971,4,3,1971.2548,77
1971,4,10,1971.2740,27
1971,4,17,1971.2932,67
1971,4,24,1971.3123,76
1971,5,1,1971.3315,38
1971,5,8,1971.3507,51
1971,5,15,1971.3699,18
1971,5,22,1971.3890,63
1971,5,29,1971.4082,38
1971,6,5,1971.4274,35
1971,6,12,1971.4466,36
1971,6,19,1971.4658,27
1971,6,26,1971.4849,18
1971,7,3,1971.5041,111
1971,7,10,1971.5233,66
1971,7,17,1971.5425,14
1971,7,24,1971.5616,6
1971,7,31,1971.5808,16
1971,8,7,1971.6000,7
1971,8,14,1971.6192,6
1971,8,21,1971.6384,7
1971,8,28,1971.6575,4
1971,9,4,1971.6767,1
1971,9,11,1971.6959,9
1971,9,18,1971.7151,7
1971,9,25,1971.7342,11
1971,10,2,1971.7534,10
1971,10,9,1971.7726,12
1971,10,16,1971.7918,13
1971,10,23,1971.8110,10
1971,10,30,1971.8301,17
1971,11,6,1971.8493,18
1971,11,13,1971.8685,10
1971,11,20,1971.8877,14
1971,11,27,1971.9068,4
1971,12,4,1971.9260,23
1971,12,11,1971.9452,14
1971,12,18,1971.9644,11
1971,12,25,1971.9836,8
1972,1,1,1972.0027,9
1972,1,8,1972.0219,8
1972,1,15,1972.0411,21
1972,1,22,1972.0603,17
1972,1,29,1972.0795,10
1972,2,5,1972.0986,21
1972,2,12,1972.1178,19
1972,2,19,1972.1370,25
1972,2,26,1972.1562,16
1972,3,4,1972.1753,31
1972,3,11,1972.1945,16
1972,3,18,1972.2137,7
1972,3,25,1972.2329,9
1972,4,1,1972.2521,12
1972,4,8,1972.2712,14
1972,4,15,1972.2904,25
1972,4,22,1972.3096,20
1972,4,29,1972.3288,24
1972,5,6,1972.3479,28
1972,5,13,1972.3671,19
1972,5,20,1972.3863,19
1972,5,27,1972.4055,13
1972,6,3,1972.4247,16
1972,6,10,1972.4438,21
1972,6,17,1972.4630,12
1972,6,24,1972.4822,14
1972,7,1,1972.5014,6
1972,7,8,1972.5205,13
1972,7,15,1972.5397,7
1972,7,22,1972.5589,7
1972,7,29,1972.5781,11
1972,8,5,1972.5973,13
1972,8,12,1972.6164,2
1972,8,19,1972.6356,2
1972,8,26,1972.6548,6
1972,9,2,1972.6740,9
1972,9,9,1972.6932,11
1972,9,16,1972.7123,3
1972,9,23,1972.7315,5
1972,9,30,1972.7507,12
1972,10,7,1972.7699,7
1972,10,14,1972.7890,3
1972,10,21,1972.8082,14
1972,10,28,1972.8274,4
1972,11,4,1972.8466,5
1972,11,11,1972.8658,11
1972,11,18,1972.8849,10
1972,11,25,1972.9041,16
1972,12,2,1972.9233,19
1972,12,9,1972.9425,14
1972,12,16,1972.9616,6
1972,12,23,1972.9808,3
1972,12,30,1973.0000,19
1973,1,6,1973.0164,10
1973,1,13,1973.0356,10
1973,1,20,1973.0548,13
1973,1,27,1973.0740,13
1973,2,3,1973.0932,76
1973,2,10,1973.1123,11
1973,2,17,1973.1315,11
1973,2,24,1973.1507,12
1973,3,3,1973.1699,5
1973,3,10,1973.1890,13
1973,3,17,1973.2082,13
1973,3,24,1973.2274,11
1973,3,31,1973.2466,10
1973,4,7,1973.2658,13
1973,4,14,1973.2849,19
1973,4,21,1973.3041,17
1973,4,28,1973.3233,25
1973,5,5,1973.3425,20
1973,5,12,1973.3616,18
1973,5,19,1973.3808,20
1973,5,26,1973.4000,6
1973,6,2,1973.4192,14
1973,6,9,1973.4384,15
1973,6,16,1973.4575,14
1973,6,23,1973.4767,20
1973,6,30,1973.4959,10
1973,7,7,1973.5151,19
1973,7,14,1973.5342,11
1973,7,21,1973.5534,7
1973,7,28,1973.5726,3
1973,8,4,1973.5918,9
1973,8,11,1973.6110,5
1973,8,18,1973.6301,5
1973,8,25,1973.6493,6
1973,9,1,1973.6685,8
1973,9,8,1973.6877,5
1973,9,15,1973.7068,13
1973,9,22,1973.7260,7
1973,9,29,1973.7452,2
1973,10,6,1973.7644,7
1973,10,13,1973.7836,14
1973,10,20,1973.8027,11
1973,10,27,1973.8219,12
1973,11,3,1973.8411,13
1973,11,10,1973.8603,12
1973,11,17,1973.8795,13
1973,11,24,1973.8986,7
1973,12,1,1973.9178,13
1973,12,8,1973.9370,20
1973,12,15,1973.9562,1
1973,12,22,1973.9753,8
1973,12,29,1973.9945,14
1974,1,5,1974.0137,15
1974,1,12,1974.0329,22
1974,1,19,1974.0521,21
1974,1,26,1974.0712,28
1974,2,2,1974.0904,26
1974,2,9,1974.1096,27
1974,2,16,1974.1288,47
1974,2,23,1974.1479,20
1974,3,2,1974.1671,20
1974,3,9,1974.1863,97
1974,3,16,1974.2055,44
1974,3,23,1974.2247,45
1974,3,30,1974.2438,63
1974,4,6,1974.2630,70
1974,4,13,1974.2822,113
1974,4,20,1974.3014,31
1974,4,27,1974.3205,222
1974,5,4,1974.3397,117
1974,5,11,1974.3589,168
1974,5,18,1974.3781,187
1974,5,25,1974.3973,80
1974,6,1,1974.4164,122
1974,6,8,1974.4356,158
1974,6,15,1974.4548,157
1974,6,22,1974.4740,107
1974,6,29,1974.4932,88
1974,7,6,1974.5123,31
1974,7,13,1974.5315,115
1974,7,20,1974.5507,14
1974,7,27,1974.5699,11
1974,8,3,1974.5890,11
1974,8,10,1974.6082,6
1974,8,17,1974.6274,10
1974,8,24,1974.6466,8
1974,8,31,1974.6658,5
1974,9,7,1974.6849,10
1974,9,14,1974.7041,5
1974,9,21,1974.7233,11
1974,9,28,1974.7425,11
1974,10,5,1974.7616,17
1974,10,12,1974.7808,14
1974,10,19,1974.8000,27
1974,10,26,1974.8192,10
1974,11,2,1974.8384,25
1974,11,9,1974.8575,24
1974,11,16,1974.8767,21
1974,11,23,1974.8959,17
1974,11,30,1974.9151,26
1974,12,7,1974.9342,26
1974,12,14,1974.9534,18
1974,12,21,1974.9726,0
1974,12,28,1974.9918,32
1975,1,4,1975.0110,20
1975,1,11,1975.0301,27
1975,1,18,1975.0493,28
1975,1,25,1975.0685,59
1975,2,1,1975.0877,45
1975,2,8,1975.1068,34
1975,2,15,1975.1260,76
1975,2,22,1975.1452,63
1975,3,1,1975.1644,100
1975,3,8,1975.1836,686
1975,3,15,1975.2027,79
1975,3,22,1975.2219,107
1975,3,29,1975.2411,67
1975,4,5,1975.2603,110
1975,4,12,1975.2795,55
1975,4,19,1975.2986,300
1975,4,26,1975.3178,91
1975,5,3,1975.3370,480
1975,5,10,1975.3562,187
1975,5,17,1975.3753,61
1975,5,24,1975.3945,95
1975,5,31,1975.4137,41
1975,6,7,1975.4329,215
1975,6,14,1975.4521,71
1975,6,21,1975.4712,29
1975,6,28,1975.4904,18
1975,7,5,1975.5096,29
1975,7,12,1975.5288,10
1975,7,19,1975.5479,6
1975,7,26,1975.5671,10
1975,8,2,1975.5863,2
1975,8,9,1975.6055,12
1975,8,16,1975.6247,11
1975,8,23,1975.6438,6
1975,8,30,1975.6630,1
1975,9,6,1975.6822,7
1975,9,13,1975.7014,9
1975,9,20,1975.7205,16
1975,9,27,1975.7397,4
1975,10,4,1975.7589,17
1975,10,11,1975.7781,17
1975,10,18,1975.7973,4
1975,10,25,1975.8164,7
1975,11,1,1975.8356,13
1975,11,8,1975.8548,8
1975,11,15,1975.8740,16
1975,11,22,1975.8932,18
1975,11,29,1975.9123,12
1975,12,6,1975.9315,22
1975,12,13,1975.9507,20
1975,12,20,1975.9699,31
1975,12,27,1975.9890,19
1976,1,3,1976.0082,12
1976,1,10,1976.0274,76
1976,1,17,1976.0466,56
1976,1,24,1976.0658,41
1976,1,31,1976.0849,103
1976,2,7,1976.1041,84
1976,2,14,1976.1233,81
1976,2,21,1976.1425,52
1976,2,28,1976.1616,103
1976,3,6,1976.1808,59
1976,3,13,1976.2000,126
1976,3,20,1976.2192,27
1976,3,27,1976.2384,55
1976,4,3,1976.2575,41
1976,4,10,1976.2767,77
1976,4,17,1976.2959,86
1976,4,24,1976.3151,102
1976,5,1,1976.3342,92
1976,5,8,1976.3534,90
